"Project","Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"hazelcast","59c4822d4ad5dfac4cecd11231280baa33d4aa35","hazelcast/src/main/java/com/hazelcast/client/ClientRequest.java","1","0","0","0","27","61","1"
"netty","31b319a5dc531d8c02c400d312ab9e85e90e614b","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketChannel.java","1","0","0","0","27","61","1"
"netty","56462ef91a6481c2926dbebadebc114c08a81a8b","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketChannel.java","1","0","0","0","27","61","1"
"orientdb","39a8884d03c0bc49b8ecf655a22fe80646afa1e6","spatial/src/test/java/com/orientechnologies/lucene/test/geo/LuceneGeoUpdateTest.java","1","0","0","0","27","62","0"
"hazelcast","7055202cc7af449ba100132a7820aa265e438df0","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/map/AbstractMapAllPartitionsMessageTask.java","1","0","0","0","28","51","0"
"hazelcast","ac703759a1cede64d1b718cc8e7be84f6b7916d9","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/map/AbstractMapAllPartitionsMessageTask.java","1","0","0","0","28","51","0"
"hazelcast","d070f1256c8c7fa823e6463487462826384ee1df","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/map/AbstractMapAllPartitionsMessageTask.java","1","0","0","0","28","51","0"
"hazelcast","504bb28e15aa9a11f99f1105e0acd7089fb9366c","hazelcast/src/main/java/com/hazelcast/map/impl/record/CachedDataRecord.java","1","0","0","0","28","57","1"
"elasticsearch","aea00a62f3825e388e07007d3c8686f93c2d3f8e","core/src/main/java/org/elasticsearch/action/admin/indices/flush/ShardFlushRequest.java","1","0","0","0","28","60","1"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/action/admin/indices/upgrade/post/ShardUpgradeRequest.java","1","0","0","0","28","61","0"
"elasticsearch","2bd09c4625898d77aa6c015c6f82cf973ed18cb7","core/src/main/java/org/elasticsearch/action/search/ParsedScrollId.java","1","0","0","0","28","64","0"
"elasticsearch","b49635539d929d6cb5ee56153e2f95872fe4bb16","modules/lang-painless/src/main/java/org/elasticsearch/painless/antlr/PainlessLexer.java","1","0","0","0","284","306","1"
"oryx","481ec44fd6a5d511ef42eddf47334a725d3a540c","app/oryx-app-mllib/src/main/java/com/cloudera/oryx/app/batch/mllib/kmeans/ClusterMetric.java","1","0","0","0","29","55","0"
"elasticsearch","6d9af2fff4833b464fde2c3caaf9948fc1f92460","core/src/main/java/org/elasticsearch/index/engine/DeleteVersionValue.java","1","0","0","0","29","60","0"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/action/suggest/ShardSuggestRequest.java","1","0","0","0","29","61","0"
"elasticsearch","b5f86f6f0544a9ad9fa4ab88bf7397cf361d696a","core/src/main/java/org/elasticsearch/index/engine/VersionValue.java","1","0","0","0","29","61","0"
"orientdb","39a8884d03c0bc49b8ecf655a22fe80646afa1e6","spatial/src/test/java/com/orientechnologies/lucene/test/geo/LuceneSpatialClassCreateTest.java","1","0","0","0","29","66","0"
"hazelcast","33419632c5546fdf38b0c1ba035b6107e7d310d8","hazelcast/src/main/java/com/hazelcast/map/RecordStoreLoader.java","1","0","0","0","29","73","0"
"netty","e7631867d30e26961e121ca05f5e3c078345984f","buffer/src/main/java/io/netty/buffer/PooledDuplicatedByteBuf.java","1","0","0","0","293","377","1"
"netty","4bba7526e2f58018817972f38279cc232f519100","buffer/src/main/java/io/netty/buffer/PooledDuplicatedByteBuf.java","1","0","0","0","295","379","0"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/list/package-info.java","1","0","0","0","3","24","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/cache/package-info.java","1","0","0","0","3","24","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/countdownlatch/package-info.java","1","0","0","0","3","25","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/atomiclong/package-info.java","1","0","0","0","3","25","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/executorservice/package-info.java","1","0","0","0","3","25","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/condition/package-info.java","1","0","0","0","3","25","1"
"hazelcast","d38202141395360399c9cf97d4453adf5b1581e1","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/atomicreference/package-info.java","1","0","0","0","3","25","1"
"elasticsearch","ed74e53cf517330f10bdb943f05a55148e72a5de","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/IDefLink.java","1","0","0","0","3","28","0"
"hazelcast","78ae1a75208f6777bfb81fd68b2d62b446f83759","hazelcast-hibernate/hazelcast-hibernate4/src/main/java/com/hazelcast/hibernate/serialization/Expirable.java","1","0","0","0","30","99","0"
"hazelcast","7e9aaf983ea251e7252a8ed8cd1ea0b00cad40cf","hazelcast-hibernate/hazelcast-hibernate4/src/main/java/com/hazelcast/hibernate/serialization/Expirable.java","1","0","0","0","31","100","1"
"hazelcast","5c695f915d3d5ec0116cccdbde70b3551f5dcb5a","hazelcast-client/src/test/java/com/hazelcast/client/cache/CacheBasicClientTest.java","1","0","0","0","31","59","0"
"hazelcast","2ff6dc4e39ac737568f95eb749d69d1d320f5292","hazelcast/src/main/java/com/hazelcast/map/impl/record/CachedDataRecord.java","1","0","0","0","31","62","0"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client/src/test/java/com/hazelcast/client/listeners/MultiMapEntryListenerOnReconnectTest.java","1","0","0","0","32","39","1"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client/src/test/java/com/hazelcast/client/listeners/EntryListenerOnReconnectTest.java","1","0","0","0","32","56","1"
"neo4j","d693165ae77cf119824aaa7a53ac45b466b15c24","stresstests/src/test/java/org/neo4j/coreedge/stresstests/ClusterConfiguration.java","1","0","0","0","32","58","1"
"hazelcast","49bc95f245df5503b44ba497a51ae534883f2f4f","hazelcast-client/src/test/java/com/hazelcast/client/cache/CacheBasicClientTest.java","1","0","0","0","32","60","1"
"hazelcast","744c1e4f63f0af99d736812cc078c2e7ae4348ae","hazelcast-client/src/test/java/com/hazelcast/client/cache/CacheBasicClientTest.java","1","0","0","0","32","60","1"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/action/termvectors/dfs/ShardDfsOnlyRequest.java","1","0","0","0","32","63","0"
"elasticsearch","b49635539d929d6cb5ee56153e2f95872fe4bb16","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefField.java","1","0","0","0","32","68","1"
"elasticsearch","2e4f87d2ce7475742c668ff1d4069e14e7c47bfe","modules/lang-painless/src/main/java/org/elasticsearch/painless/Analyzer.java","1","0","0","0","328","465","0"
"elasticsearch","30b5b4fc837e77d8ba7096f4e56c218fae9a3687","modules/lang-painless/src/main/java/org/elasticsearch/painless/Analyzer.java","1","0","0","0","328","465","0"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/test/java/com/hazelcast/client/listeners/EntryListenerOnReconnectTest.java","1","0","0","0","33","57","0"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/test/java/com/hazelcast/client/listeners/ReplicatedMapEntryListenerOnReconnectTest.java","1","0","0","0","33","58","0"
"elasticsearch","e00db235bc1aa0765f5b21a9dc40a4e94197b68c","core/src/main/java/org/elasticsearch/action/search/SearchQueryThenFetchAsyncAction.java","1","0","0","0","33","60","1"
"hazelcast","590c6477098c09f7f0334904cb21999d800fb2aa","hazelcast/src/main/java/com/hazelcast/cache/impl/record/CacheDataRecord.java","1","0","0","0","33","63","0"
"netty","220d95fe0d396821f08329fffd96edc1b47c37c1","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketChannel.java","1","0","0","0","33","67","0"
"orientdb","01aa9d1932d4b43327899b3d5e0219caf6fdfb1d","core/src/main/java/com/orientechnologies/common/directmemory/ODirectMemoryFactory.java","1","0","0","0","33","68","0"
"elasticsearch","ed74e53cf517330f10bdb943f05a55148e72a5de","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefField.java","1","0","0","0","33","69","0"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/test/java/com/hazelcast/client/listeners/TopicOnReconnectTest.java","1","0","0","0","34","41","0"
"hazelcast","965614f7e86eb3c7cd0bdb3c7408706aabf6c6dd","hazelcast-client/src/test/java/com/hazelcast/client/ClientAuthenticationTest.java","1","0","0","0","34","43","1"
"hazelcast","e70df64870e70ff5fd0c1825d4feca7392d0102c","hazelcast-client/src/test/java/com/hazelcast/client/ClientAuthenticationTest.java","1","0","0","0","34","43","1"
"elasticsearch","b3e7e85cf110b6d48cab4f82fa1fc689975e81de","core/src/main/java/org/elasticsearch/action/search/SearchQueryThenFetchAsyncAction.java","1","0","0","0","34","61","0"
"elasticsearch","3d13c27fa0df12018f35f1b20987c90277e9b6f9","core/src/main/java/org/elasticsearch/index/engine/VersionValue.java","1","0","0","0","34","65","1"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/indices/recovery/RecoveryFinalizeRecoveryRequest.java","1","0","0","0","34","68","0"
"hazelcast","ae0f6a2d3bbf4d06ae5d9dcaf15882bd0c084131","hazelcast/src/main/java/com/hazelcast/map/impl/querycache/subscriber/QueryCacheFactory.java","1","0","0","0","34","69","1"
"elasticsearch","3f06d9f3b8516bb30a2890a36c2973f08f9c6076","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefField.java","1","0","0","0","34","70","0"
"elasticsearch","e00db235bc1aa0765f5b21a9dc40a4e94197b68c","core/src/main/java/org/elasticsearch/action/search/SearchDfsQueryThenFetchAsyncAction.java","1","0","0","0","35","62","1"
"hazelcast","cdc9b78260740d11f4a477658abb7b680c47f851","hazelcast/src/main/java/com/hazelcast/partition/impl/ResetReplicaVersionOperation.java","1","0","0","0","35","63","2"
"hazelcast","ed777f64e4d046bb45ae4ee062b463e33526e3ad","hazelcast-client/src/main/java/com/hazelcast/client/txn/proxy/ClientTxnListProxy.java","1","0","0","0","35","63","1"
"elasticsearch","6d9af2fff4833b464fde2c3caaf9948fc1f92460","core/src/main/java/org/elasticsearch/index/engine/VersionValue.java","1","0","0","0","35","68","0"
"elasticsearch","12d9268db256b728e8d334801739fb46167902b6","src/main/java/org/elasticsearch/common/util/AbstractBigArray.java","1","0","0","0","35","69","0"
"netty","2a6ed67efc4ffb15647313b82e450a3951a6a3bd","testsuite/src/test/java/io/netty/testsuite/util/BogusTrustManagerFactory.java","1","0","0","0","35","70","1"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client/src/test/java/com/hazelcast/client/listeners/QueueItemListenerOnReconnectTest.java","1","0","0","0","36","61","1"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client/src/test/java/com/hazelcast/client/listeners/ListItemListenerOnReconnectTest.java","1","0","0","0","36","62","1"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client/src/test/java/com/hazelcast/client/listeners/SetItemListenerOnReconnectTest.java","1","0","0","0","36","62","1"
"elasticsearch","b3e7e85cf110b6d48cab4f82fa1fc689975e81de","core/src/main/java/org/elasticsearch/action/search/SearchDfsQueryThenFetchAsyncAction.java","1","0","0","0","36","63","0"
"elasticsearch","0b9b9d7983c4fc6bc5a33ec75cec22e048528ff6","core/src/main/java/org/elasticsearch/bootstrap/JNACLibrary.java","1","0","0","0","36","74","0"
"hazelcast","b9b42396d2204949e006fd1de7735b2b4a2942b1","hazelcast/src/main/java/com/hazelcast/cache/impl/client/AbstractCacheAllPartitionsRequest.java","1","0","0","0","37","53","0"
"hazelcast","ec9060844513d2811d5bee8de0b8282e4becd97b","hazelcast/src/main/java/com/hazelcast/cache/impl/client/AbstractCacheAllPartitionsRequest.java","1","0","0","0","37","53","0"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/test/java/com/hazelcast/client/listeners/QueueItemListenerOnReconnectTest.java","1","0","0","0","37","62","0"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/test/java/com/hazelcast/client/listeners/SetItemListenerOnReconnectTest.java","1","0","0","0","37","63","0"
"neo4j","dffaacf551b9213f1b818976724f11748a16a674","stresstests/src/test/java/org/neo4j/coreedge/stresstests/ClusterConfiguration.java","1","0","0","0","37","64","0"
"elasticsearch","b49635539d929d6cb5ee56153e2f95872fe4bb16","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefArray.java","1","0","0","0","37","72","1"
"elasticsearch","336ac33eed0593141f4fabb643b9f0582a281ade","core/src/main/java/org/elasticsearch/bootstrap/JNACLibrary.java","1","0","0","0","37","75","0"
"hazelcast","2df063d441d3830ee797541830899e3248a8590e","hazelcast/src/main/java/com/hazelcast/partition/impl/ResetReplicaVersionOperation.java","1","0","0","0","38","69","0"
"neo4j","b070962e9b00726d50df951106225fa252b7efeb","community/kernel/src/main/java/org/neo4j/kernel/impl/api/security/WrappedAccessMode.java","1","0","0","0","38","70","0"
"elasticsearch","3f06d9f3b8516bb30a2890a36c2973f08f9c6076","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefArray.java","1","0","0","0","38","73","0"
"elasticsearch","ed74e53cf517330f10bdb943f05a55148e72a5de","modules/lang-painless/src/main/java/org/elasticsearch/painless/node/LDefArray.java","1","0","0","0","38","73","0"
"hazelcast","dba90d15404ad6caac6df0e016095c85f3bdfefe","hazelcast-client/src/test/java/com/hazelcast/client/ClientRegressionWithRealNetworkTest.java","1","0","0","0","39","48","0"
"elasticsearch","30d7b8de2fa043bdca3ca55026aa74f06d404a76","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorBase.java","1","0","0","0","39","68","0"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/main/java/org/elasticsearch/bootstrap/JNACLibrary.java","1","0","0","0","39","76","0"
"elasticsearch","56cc87b7ccd41040d8fafcaf2da3680d96d10839","core/src/main/java/org/elasticsearch/bootstrap/JNACLibrary.java","1","0","0","0","39","76","0"
"hazelcast","287ce2a807b5697e12a97529d63fa3387e06aace","hazelcast/src/main/java/com/hazelcast/map/impl/mapstore/writebehind/entry/DeletedDelayedEntry.java","1","0","0","0","39","80","0"
"netty","afb46b926f9df6f1da91cbd011fa8f43d1566bb8","handler/src/main/java/io/netty/handler/ssl/ApplicationProtocolAccessor.java","1","0","0","0","4","25","0"
"hazelcast","dec7dd3bccd2fc2bb30f3690c901dd6887241979","hazelcast/src/test/java/com/hazelcast/nio/serialization/NamedPortableV2.java","1","0","0","0","40","55","1"
"hazelcast","d1b295726e76fc7c30bb23986b82b68eab32623b","hazelcast-client/src/test/java/com/hazelcast/client/cache/CacheClientListenerTest.java","1","0","0","0","40","66","0"
"netty","9125060752f5124949e55a6868647c75f88cdb01","handler/src/main/java/io/netty/handler/ssl/util/OpenJdkSelfSignedCertGenerator.java","1","0","0","0","40","73","0"
"elasticsearch","1441fec0687d9af1b3eb17a6cc7286bab495d01f","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/DoubleValuesComparatorBase.java","1","0","0","0","41","70","2"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/indices/recovery/RecoveryPrepareForTranslogOperationsRequest.java","1","0","0","0","41","75","0"
"hazelcast","80240b3abd5e08fe8c801bddd18525bdbda492e1","hazelcast-client/src/test/java/com/hazelcast/client/map/impl/query/ClientQueryAdvancedTest.java","1","0","0","0","42","71","0"
"hazelcast","cb839036e3698712b2bca6353a828305cc30ec8f","hazelcast-client/src/test/java/com/hazelcast/client/map/impl/query/ClientQueryAdvancedTest.java","1","0","0","0","42","71","0"
"elasticsearch","292e53fe77cae17362029d79e6afb937e75eec89","src/main/java/org/elasticsearch/index/search/child/ConstantScorer.java","1","0","0","0","42","78","0"
"hazelcast","6fa0069fe8656dfccd16b57e133bed417b591146","hazelcast-client/src/test/java/com/hazelcast/client/map/impl/query/ClientQueryAdvancedTest.java","1","0","0","0","43","72","1"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client/src/main/java/com/hazelcast/client/util/AbstractLoadBalancer.java","1","0","0","0","43","74","0"
"orientdb","39a8884d03c0bc49b8ecf655a22fe80646afa1e6","spatial/src/test/java/com/orientechnologies/lucene/test/geo/LuceneSpatialMultiLineStringTest.java","1","0","0","0","43","81","0"
"orientdb","39a8884d03c0bc49b8ecf655a22fe80646afa1e6","spatial/src/test/java/com/orientechnologies/lucene/test/geo/functions/LuceneSpatialIntersectsTest.java","1","0","0","0","43","82","0"
"hazelcast","e4b10eb1bd1583bbfca340d4cde3ad3111ed215c","hazelcast-client/src/test/java/com/hazelcast/client/cache/nearcache/ClientCacheInvalidationListener.java","1","0","0","0","44","73","1"
"hazelcast","0603aa048b33b7b63c240c8b0e5c509499c798f7","hazelcast-client/src/test/java/com/hazelcast/client/proxy/DistributedObjectListenerTest.java","1","0","0","0","45","70","2"
"orientdb","39a8884d03c0bc49b8ecf655a22fe80646afa1e6","spatial/src/test/java/com/orientechnologies/lucene/test/geo/functions/LuceneSpatialDWithinTest.java","1","0","0","0","45","89","0"
"hazelcast","4653486efe9e76439d1f23021ab16bc287ac9bfa","hazelcast-client/src/test/java/com/hazelcast/client/proxy/DistributedObjectListenerTest.java","1","0","0","0","46","71","2"
"hazelcast","ccc4cf5c5afe3eadfdb39332f605f2157820ee89","hazelcast-client/src/test/java/com/hazelcast/client/ClientReconnectTest.java","1","0","0","0","46","72","1"
"netty","0b7bf49c165e682644a53279f75a44ba084201cd","handler/src/main/java/io/netty/handler/ssl/util/X509TrustManagerWrapper.java","1","0","0","0","46","74","0"
"elasticsearch","39e59b49b16a8f82b174ba8066c4769b06a37eb0","core/src/main/java/org/elasticsearch/action/search/SearchScrollQueryAndFetchAsyncAction.java","1","0","0","0","46","75","0"
"hazelcast","68be93d3c249e366ec0b818c82b7150c8d5c2f01","hazelcast-client/src/test/java/com/hazelcast/client/partitionservice/ClientPartitionServiceLiteMemberTest.java","1","0","0","0","47","60","0"
"hazelcast","431bedc53fa311f0d76d7d77c48f3bb78da5fa9e","hazelcast-client/src/test/java/com/hazelcast/client/ClientReconnectTest.java","1","0","0","0","47","73","2"
