LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
1,1,0,0,1,1,1,3,9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,4,10,3,8,6,N
4,8,6,0,7,1,1,12,18.16,18.0,5884.2,0.11,68,0.06,326.9,326.9,20,48,10,18,18,N
2,11,1,0,6,3,5,13,33.56,33.15,36868.91,0.37,209,0.03,2048.27,1112.28,49,160,17,23,18,N
0,3,4,0,2,2,1,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5,N
5,7,2,0,4,2,1,9,17.46,14.0,3421.92,0.08,52,0.07,190.11,244.42,24,28,12,14,11,N
1,1,0,0,1,1,1,3,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,6,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
2,7,1,1,4,1,3,13,19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,20,24,11,11,14,N
16,11,1,7,6,1,1,17,23.33,29.45,20235.16,0.23,130,0.03,1124.18,687.1,62,68,20,19,18,N
0,1,0,0,1,1,1,0,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,4,7,4,4,0,N
3,31,0,1,16,8,14,45,52.14,23.89,29750.8,0.42,210,0.04,1652.82,1245.45,91,119,40,21,45,N
1,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,7,0,0,4,3,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,105,Y
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
5,23,0,0,12,6,11,56,35.1,36.4,46504.09,0.43,222,0.03,2583.56,1277.59,91,131,30,24,63,N
1,13,0,0,7,5,1,13,23.89,9.6,2201.72,0.08,55,0.1,122.32,229.35,24,31,10,8,13,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,2,N
0,3,0,1,2,1,1,2,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,7,13,5,9,2,N
0,1,0,0,1,1,1,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0,N
3,5,0,0,3,3,1,14,34.66,9.75,3295.25,0.11,67,0.1,183.07,337.97,30,37,20,13,19,N
0,7,9,2,4,4,1,2,15.86,16.0,4061.18,0.08,54,0.06,225.62,253.82,20,34,10,16,11,N
0,3,0,0,2,1,1,3,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,6,12,5,8,5,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,3,10.34,1.5,23.26,0.01,6,0.67,1.29,15.51,3,3,3,3,5,N
0,1,2,0,1,1,1,1,12.36,4.2,217.94,0.02,15,0.24,12.11,51.89,7,8,5,6,3,N
0,1,2,0,1,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,3,N
1,5,0,0,3,1,1,6,6.27,12.0,903.41,0.03,21,0.08,50.19,75.28,8,13,3,9,6,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,29,0,0,15,2,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,24,Y
0,1,0,0,1,1,1,2,7.81,9.0,632.78,0.02,19,0.11,35.15,70.31,8,11,4,9,2,N
0,1,0,0,1,1,1,3,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,3,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
4,5,0,0,3,3,1,28,37.73,16.36,10101.99,0.21,116,0.06,561.22,617.34,40,76,22,18,34,Y
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
3,1,1,0,1,1,1,2,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3,N
20,15,4,6,9,7,5,40,43.12,18.55,14836.51,0.27,141,0.05,824.25,799.81,53,88,30,21,44,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
4,3,0,0,2,2,1,18,18.9,18.75,6645.82,0.12,85,0.05,369.21,354.44,30,55,8,10,24,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,11,0,0,6,6,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,18,Y
0,1,0,0,1,1,1,0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,N
2,1,0,0,1,1,1,3,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,3,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,5,8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,3,1,2,1,5,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
4,9,1,4,5,4,5,17,23.17,15.18,5339.03,0.12,71,0.07,296.61,351.75,25,46,14,17,28,N
2,7,0,0,4,1,4,6,7.22,13.33,1282.82,0.03,26,0.08,71.27,96.21,8,18,3,10,6,N
9,11,5,7,6,3,1,49,40.85,31.06,39418.52,0.42,226,0.03,2189.92,1268.92,107,119,31,18,79,N
8,11,0,0,6,2,6,23,15.36,21.72,7249.38,0.11,71,0.05,402.74,333.73,23,48,9,17,33,N
1,9,2,1,8,1,1,27,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,24,44,17,14,29,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,9,N
0,1,0,0,1,1,1,2,6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,1,5,1,4,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
1,3,0,0,2,2,1,9,18.23,3.86,271.19,0.02,19,0.26,15.07,70.31,9,10,7,6,9,N
0,1,0,0,1,1,1,5,28.56,3.33,317.28,0.03,25,0.3,17.63,95.18,12,13,9,5,5,N
3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
0,7,0,0,4,3,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,28,N
9,11,0,6,6,2,5,29,36.38,24.0,20956.91,0.29,159,0.04,1164.27,873.2,72,87,27,18,29,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
5,7,0,0,4,2,1,28,37.08,14.29,7566.59,0.18,105,0.07,420.37,529.66,50,55,21,12,33,N
0,3,1,4,2,1,1,1,6.97,5.0,174.35,0.01,11,0.2,9.69,34.87,5,6,3,6,2,N
0,1,0,0,1,1,1,0,18.0,1.5,40.5,0.01,9,0.67,2.25,27.0,5,4,5,3,0,N
4,5,0,4,3,3,1,21,25.1,14.4,5203.75,0.12,76,0.07,289.1,361.37,36,40,15,12,29,N
1,7,0,0,4,3,1,11,25.05,11.2,3142.03,0.09,59,0.09,174.56,280.54,28,31,15,12,14,N
5,5,6,0,3,3,1,8,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,12,19,8,5,14,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
2,3,0,0,2,2,1,5,14.06,8.13,927.88,0.04,26,0.12,51.55,114.2,10,16,8,13,5,N
3,5,0,4,3,1,1,13,10.42,12.0,1500.25,0.04,32,0.08,83.35,125.02,12,20,5,10,23,N
4,3,0,1,2,2,1,20,59.69,7.59,3441.13,0.15,87,0.13,191.17,453.22,41,46,27,10,28,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,13,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,4,15.16,5.25,417.73,0.03,23,0.19,23.21,79.57,6,17,4,7,4,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
27,5,5,25,3,3,1,30,51.95,30.8,49286.33,0.53,323,0.03,2738.13,1600.21,112,211,20,11,35,Y
3,1,0,0,1,1,1,11,31.04,8.33,2155.39,0.09,58,0.12,119.74,258.64,20,38,12,10,17,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
7,5,0,8,3,2,1,16,20.48,14.0,4014.18,0.1,61,0.07,223.01,286.73,28,33,13,13,16,N
17,15,0,6,8,7,1,55,99.54,13.25,17475.41,0.44,219,0.08,970.86,1318.9,106,113,52,13,80,Y
0,1,0,0,1,1,1,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,0,N
8,3,1,0,2,2,1,10,26.99,6.97,1309.86,0.06,40,0.14,72.77,188.02,19,21,15,11,11,N
3,9,0,2,5,5,1,15,74.67,11.33,9590.4,0.28,155,0.09,532.8,846.21,68,87,33,11,22,N
4,7,0,3,4,3,4,24,24.13,15.44,5753.43,0.12,71,0.06,319.63,372.6,25,46,17,21,33,N
11,39,3,17,20,2,18,55,37.92,34.5,45133.85,0.44,233,0.03,2507.44,1308.23,92,141,28,21,58,N
0,1,1,0,1,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
1,7,0,12,4,3,3,41,56.52,13.19,9840.36,0.25,129,0.08,546.69,745.8,50,79,36,19,41,Y
0,1,0,1,1,1,1,4,6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,3,9,2,8,4,N
0,9,0,0,5,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,11,Y
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
6,15,0,3,8,4,5,57,52.14,25.15,32970.33,0.44,230,0.04,1831.69,1311.1,95,135,34,18,57,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
13,29,2,9,15,9,6,62,44.14,36.56,59011.68,0.54,268,0.03,3278.43,1613.99,117,151,40,25,88,Y
2,15,0,1,8,3,8,15,27.61,15.53,6658.6,0.14,85,0.06,369.92,428.77,33,52,17,16,22,N
9,29,0,8,15,10,11,53,48.35,25.1,30468.04,0.4,221,0.04,1692.67,1213.7,91,130,29,16,74,N
0,1,0,0,1,1,1,0,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0,N
1,5,0,0,3,3,1,13,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
1,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,1,0,1,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,2,N
0,3,0,0,2,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,1,0,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
10,47,1,7,24,10,16,81,41.8,40.89,69867.73,0.57,287,0.02,3881.54,1708.85,106,181,35,27,103,N
6,19,1,7,11,3,3,29,24.27,23.33,13211.18,0.19,105,0.04,733.95,566.19,35,70,18,24,45,Y
5,1,1,5,1,1,1,9,26.21,7.0,1284.34,0.06,44,0.14,71.35,183.48,14,30,9,9,10,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,2,N
0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
2,3,0,0,2,2,1,15,25.27,11.39,3280.22,0.1,62,0.09,182.23,287.92,29,33,14,11,15,N
2,1,0,4,1,1,1,4,31.29,2.75,236.61,0.03,24,0.36,13.14,86.04,11,13,8,4,12,N
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
4,7,0,2,4,4,4,15,27.07,10.83,3176.86,0.1,61,0.09,176.49,293.25,25,36,15,13,23,N
0,3,0,0,2,2,1,6,11.62,3.0,104.61,0.01,11,0.33,5.81,34.87,3,8,3,6,8,Y
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
2,5,0,0,3,2,3,16,20.63,12.12,3028.63,0.08,52,0.08,168.26,249.98,21,31,13,15,20,N
2,3,0,0,2,2,1,7,14.51,4.2,255.97,0.02,17,0.24,14.22,60.94,6,11,5,7,11,N
2,3,0,0,2,1,1,10,12.05,15.79,3001.89,0.06,44,0.06,166.77,190.16,17,27,7,13,14,N
1,7,0,0,4,2,1,9,10.57,12.86,1747.72,0.05,32,0.08,97.1,135.93,15,17,7,12,9,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
8,1,0,0,1,1,1,24,26.32,22.33,13127.14,0.2,136,0.04,729.29,587.78,67,69,12,8,24,N
0,1,0,0,1,1,1,7,12.19,5.0,304.72,0.02,17,0.2,16.93,60.94,5,12,4,8,7,N
3,7,0,0,4,3,4,15,18.75,16.67,5207.97,0.1,65,0.06,289.33,312.48,25,40,12,16,20,N
0,1,0,0,1,1,1,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
0,1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,141.78,13,21,10,8,13,N
0,1,0,0,1,1,1,2,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
5,11,0,7,6,5,1,20,18.59,38.0,26850.51,0.24,144,0.03,1491.69,706.59,44,100,11,19,20,N
6,3,0,0,2,2,1,13,42.22,9.0,3420.0,0.13,76,0.11,190.0,380.0,30,46,20,12,21,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,15.0,2.0,60.0,0.01,10,0.5,3.33,30.0,4,6,4,4,4,N
1,1,0,0,1,1,1,4,22.0,1.5,49.5,0.01,11,0.67,2.75,33.0,5,6,5,3,7,N
0,1,0,0,1,1,1,2,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,2,N
0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,7,N
16,25,9,14,14,7,5,65,62.32,19.01,22519.97,0.39,192,0.05,1251.11,1184.63,81,111,49,23,74,N
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
4,7,2,20,4,2,1,34,23.57,20.73,10126.2,0.16,108,0.05,562.57,488.54,38,70,11,12,36,Y
1,1,0,0,1,1,1,6,55.18,2.0,220.72,0.04,27,0.5,12.26,110.36,13,14,13,4,9,N
0,1,9,2,1,1,1,1,33.67,6.18,1286.74,0.07,49,0.16,71.49,208.15,17,32,11,8,10,N
1,11,1,4,6,1,1,21,13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,27,41,9,15,22,N
30,11,9,27,6,4,4,26,31.74,23.96,18214.54,0.25,141,0.04,1011.92,760.32,58,83,23,19,35,N
0,1,2,0,1,1,1,1,5.4,8.0,345.48,0.01,13,0.13,19.19,43.19,4,9,2,8,3,N
1,3,1,0,2,1,1,5,10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,9,5,6,6,N
0,1,3,0,1,1,1,2,15.0,0.67,6.67,0.0,5,1.5,0.37,10.0,4,1,3,1,5,N
3,3,0,0,2,2,1,12,40.04,4.9,961.45,0.07,44,0.2,53.41,196.21,21,23,15,7,17,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
2,3,1,0,2,1,1,5,10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,9,5,6,6,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,3,13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,6,7,4,4,3,N
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
1,5,0,0,3,3,1,13,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,11,18,7,9,13,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
3,9,3,4,5,2,1,13,39.65,12.16,5863.3,0.16,90,0.08,325.74,482.18,38,52,25,16,16,Y
2,3,2,0,2,1,1,7,16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,11,12,8,8,9,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
4,3,0,0,2,1,1,10,17.56,6.75,800.12,0.04,29,0.15,44.45,118.54,12,17,8,9,18,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
2,17,1,1,9,8,9,14,32.07,13.59,5926.46,0.15,88,0.07,329.25,435.97,29,59,16,15,22,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
27,1,0,27,1,1,1,412,19.25,316.29,1925547.43,2.02,1522,0.0,106974.86,6088.0,492,1030,7,9,412,N
2,3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
10,11,0,0,6,4,3,9,33.68,10.74,3883.05,0.12,73,0.09,215.72,361.66,34,39,19,12,9,Y
0,1,1,2,1,1,1,4,11.41,7.5,641.91,0.03,27,0.13,35.66,85.59,12,15,4,5,5,N
14,5,4,19,3,2,3,13,24.09,16.5,6558.06,0.13,81,0.06,364.34,397.46,33,48,15,15,17,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
27,17,1,16,9,5,7,44,27.23,30.5,25327.71,0.28,154,0.03,1407.1,830.42,61,93,21,21,93,N
0,1,0,0,1,1,1,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0,N
67,119,17,108,62,37,30,447,115.56,124.26,1784483.62,4.79,2072,0.01,99137.98,14360.49,797,1275,93,29,464,Y
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
4,1,0,0,1,1,1,9,34.39,6.0,1237.94,0.07,45,0.17,68.77,206.32,20,25,15,9,15,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
1,1,0,0,1,1,1,6,19.41,7.22,1012.42,0.05,33,0.14,56.25,140.18,13,20,9,10,6,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
14,11,0,0,7,5,4,58,104.52,18.11,34291.94,0.63,311,0.06,1905.11,1893.2,128,183,53,15,58,N
0,1,2,2,1,1,1,1,10.84,1.5,24.38,0.01,7,0.67,1.35,16.25,2,5,2,3,3,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,N
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
8,3,2,0,2,2,1,10,21.48,7.79,1304.11,0.06,37,0.13,72.45,167.37,17,20,12,11,12,N
3,1,0,0,1,1,1,6,13.44,8.33,933.33,0.04,28,0.12,51.85,112.0,10,18,6,10,11,Y
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
0,1,0,0,1,1,1,6,37.0,2.0,148.02,0.02,20,0.5,8.22,74.01,9,11,9,4,8,N
0,1,0,0,1,1,1,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0,N
1,7,0,0,4,3,1,11,25.05,11.2,3142.03,0.09,59,0.09,174.56,280.54,28,31,15,12,14,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
2,7,1,1,4,1,3,13,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,19,26,10,11,14,N
24,17,3,18,9,6,3,60,56.27,24.36,33387.76,0.46,233,0.04,1854.88,1370.66,95,138,39,20,109,N
0,11,0,0,6,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,50,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
0,5,6,0,3,2,3,2,10.16,10.0,1015.79,0.03,26,0.1,56.43,101.58,10,16,5,10,8,N
